state_name,crop,annual_rainfall,avg_temperature,production,area,yield
HIMACHAL PRADESH,rice,1218.4,30.06,12.01,5.33,2253.2833020637895
HIMACHAL PRADESH,rice,1034.4,29.84,12.81,5.63,2275.3108348134992
HIMACHAL PRADESH,rice,1114.3000000000002,29.64,7.78,5.73,1357.766143106457
HIMACHAL PRADESH,rice,956.4999999999999,30.3,6.42,5.71,1124.3432574430822
HIMACHAL PRADESH,rice,1259.3999999999999,30.13,6.69,5.65,1184.0707964601768
HIMACHAL PRADESH,rice,1108.2,29.82,5.62,5.62,1000.0
HIMACHAL PRADESH,rice,951.7,29.81,6.75,5.65,1194.6902654867256
HIMACHAL PRADESH,rice,1211.9999999999998,29.81,6.49,5.48,1184.3065693430656
HIMACHAL PRADESH,rice,1008.9,29.72,7.06,5.43,1300.184162062615
HIMACHAL PRADESH,rice,1210.5,29.9,6.35,5.37,1182.4953445065175
KERALA,rice,3176.7000000000003,29.23,136.14,75.5,1803.1788079470198
KERALA,rice,2503.1,29.63,151.28,80.06,1889.5828128903322
KERALA,rice,2803.4,29.58,144.86,82.47,1756.5175215229783
KERALA,rice,3005.8,29.32,173.16,88.61,1954.1812436519579
KERALA,rice,2223.3,29.12,149.77,83.86,1785.9527784402578
KERALA,rice,2320.4999999999995,29.11,152.8,79.05,1932.9538266919672
KERALA,rice,2762.2,29.28,140.51,73.61,1908.8439070778427
KERALA,rice,2390.8,29.61,111.97,56.05,1997.6806422836755
KERALA,rice,2093.4,29.33,117.8,67.84,1736.4386792452829
KERALA,rice,2137.6,29.72,123.12,60.76,2026.3331138907179
KERALA,rice,2403.3999999999996,29.55,123.72,64.4,1921.1180124223602
KERALA,rice,2422.6,29.18,145.13,64.53,2249.031458236479
KERALA,rice,2693.3,29.14,131.66,60.68,2169.7429136453525
KERALA,rice,3184.5000000000005,29.32,116.09,55.87,2077.8593162699126
KERALA,rice,3239.3999999999996,29.23,123.18,53.34,2309.33633295838
KERALA,rice,2717.7,29.55,110.87,50.78,2183.339897597479
KERALA,rice,3410.7999999999997,29.46,99.24,54.86,1808.968282901932
KERALA,rice,2858.8,30.18,121.05,44.13,2743.0319510537047
KERALA,rice,2609.8999999999996,29.58,85.19,41.45,2055.24728588661
KERALA,rice,3252.5000000000005,29.05,95.13,43.22,2201.064322073114
KERALA,rice,3151.4000000000005,29.7,91.68,35.13,2609.7352690008543
KERALA,rice,2914.7000000000003,29.81,92.09,35.33,2606.5666572318146
KERALA,rice,2412.4999999999995,29.75,103.54,37.74,2743.508214096449
KERALA,rice,2931.0,29.99,72.8,33.11,2198.7315010570824
KERALA,rice,2507.5,30.23,91.56,29.64,3089.0688259109315
KERALA,rice,2394.7999999999997,29.75,63.01,32.08,1964.152119700748
KERALA,rice,2885.9999999999995,29.79,78.49,32.16,2440.6094527363184
KERALA,rice,3031.2,29.6,71.75,28.77,2493.917274939173
KERALA,rice,3420.6000000000004,30.06,90.16,31.06,2902.7688345138445
KERALA,rice,3489.6000000000004,29.84,62.27,33.34,1867.726454709058
KERALA,rice,2524.7000000000003,29.64,104.25,34.14,3053.602811950791
KERALA,rice,2810.7,30.3,97.98,33.44,2930.0239234449764
KERALA,rice,3131.9,30.13,91.33,37.06,2464.3820831084727
KERALA,rice,3035.2999999999993,29.82,111.98,36.25,3089.1034482758623
KERALA,rice,2151.2000000000003,29.81,104.59,36.2,2889.2265193370163
KERALA,rice,3255.5,29.81,106.87,37.4,2857.4866310160432
KERALA,rice,3046.6,29.72,103.1,34.42,2995.35153980244
KERALA,rice,2600.7,29.9,89.34,31.72,2816.519546027743
KERALA,rice,3176.7000000000003,29.23,94.89,72.83,1302.8971577646575
KERALA,rice,2503.1,29.63,101.76,73.49,1384.6781875085048
KERALA,rice,2803.4,29.58,97.36,73.47,1325.166734721655
KERALA,rice,3005.8,29.32,99.05,70.99,1395.2669390054937
KERALA,rice,2223.3,29.12,97.77,70.16,1393.5290763968073
KERALA,rice,2320.4999999999995,29.11,96.3,77.32,1245.4733574754268
KERALA,rice,2762.2,29.28,84.91,62.49,1358.7774043847014
KERALA,rice,2390.8,29.61,97.82,61.43,1592.381572521569
KERALA,rice,2093.4,29.33,91.83,58.79,1562.0003401939105
KERALA,rice,2137.6,29.72,73.93,45.95,1608.9227421109902
KERALA,rice,2403.3999999999996,29.55,73.06,44.45,1643.6445444319459
KERALA,rice,2422.6,29.18,78.08,44.59,1751.0652612693427
KERALA,rice,2693.3,29.14,71.51,41.02,1743.2959531935642
KERALA,rice,3184.5000000000005,29.32,70.18,40.64,1726.8700787401576
KERALA,rice,3239.3999999999996,29.23,71.81,39.93,1798.39719509141
KERALA,rice,2717.7,29.55,71.5,39.49,1810.5849582172702
KERALA,rice,3410.7999999999997,29.46,64.61,37.55,1720.6391478029295
KERALA,rice,2858.8,30.18,62.03,35.63,1740.9486387875386
KERALA,rice,2609.8999999999996,29.58,60.42,32.54,1856.7916410571606
KERALA,rice,3252.5000000000005,29.05,54.34,29.94,1814.9632598530395
KERALA,rice,3151.4000000000005,29.7,50.77,27.39,1853.5962029937934
KERALA,rice,2914.7000000000003,29.81,51.54,26.18,1968.6783804430863
KERALA,rice,2412.4999999999995,29.75,50.04,26.22,1908.466819221968
KERALA,rice,2931.0,29.99,46.38,22.92,2023.5602094240837
KERALA,rice,2507.5,30.23,47.45,23.09,2055.002165439584
KERALA,rice,2394.7999999999997,29.75,40.9,20.06,2038.8833499501495
KERALA,rice,2885.9999999999995,29.79,39.98,18.76,2131.1300639658843
KERALA,rice,3031.2,29.6,41.15,19.29,2133.229652669777
KERALA,rice,3420.6000000000004,30.06,40.32,18.32,2200.873362445415
KERALA,rice,3489.6000000000004,29.84,36.35,16.75,2170.1492537313434
KERALA,rice,2524.7000000000003,29.64,36.59,17.12,2137.266355140187
KERALA,rice,2810.7,30.3,34.76,16.09,2160.3480422622747
KERALA,rice,3131.9,30.13,32.95,14.39,2289.7845726198752
KERALA,rice,3035.2999999999993,29.82,29.0,12.76,2272.727272727273
KERALA,rice,2151.2000000000003,29.81,32.22,13.79,2336.475707034083
KERALA,rice,3255.5,29.81,31.55,13.33,2366.841710427607
KERALA,rice,3046.6,29.72,26.46,11.04,2396.7391304347825
KERALA,rice,2600.7,29.9,28.41,12.55,2263.7450199203186
KERALA,rice,3176.7000000000003,29.23,153.57,101.93,1506.6221917001862
KERALA,rice,2503.1,29.63,149.52,102.72,1455.607476635514
KERALA,rice,2803.4,29.58,147.7,104.35,1415.4288452323908
KERALA,rice,3005.8,29.32,152.22,102.68,1482.469809115699
KERALA,rice,2223.3,29.12,153.94,97.86,1573.0635601880235
KERALA,rice,2320.4999999999995,29.11,121.83,88.35,1378.9473684210527
KERALA,rice,2762.2,29.28,152.68,90.88,1680.017605633803
KERALA,rice,2390.8,29.61,146.13,86.45,1690.3412377096588
KERALA,rice,2093.4,29.33,134.05,82.24,1629.9854085603115
KERALA,rice,2137.6,29.72,121.94,80.89,1507.4792928668562
KERALA,rice,2403.3999999999996,29.55,120.81,72.31,1670.7232747891026
KERALA,rice,2422.6,29.18,122.41,70.78,1729.443345577847
KERALA,rice,2693.3,29.14,104.88,64.1,1636.1934477379095
KERALA,rice,3184.5000000000005,29.32,111.67,65.97,1692.7391238441717
KERALA,rice,3239.3999999999996,29.23,115.77,67.04,1726.879474940334
KERALA,rice,2717.7,29.55,102.88,62.02,1658.8197355691711
KERALA,rice,3410.7999999999997,29.46,103.07,60.96,1690.780839895013
KERALA,rice,2858.8,30.18,104.11,57.46,1811.8691263487642
KERALA,rice,2609.8999999999996,29.58,95.5,55.01,1736.047991274314
KERALA,rice,3252.5000000000005,29.05,75.92,46.96,1616.695059625213
KERALA,rice,3151.4000000000005,29.7,86.33,50.5,1709.5049504950496
KERALA,rice,2914.7000000000003,29.81,84.14,43.62,1928.9316827143514
KERALA,rice,2412.4999999999995,29.75,66.89,38.12,1754.721930745016
KERALA,rice,2931.0,29.99,61.87,33.79,1831.015093222847
KERALA,rice,2507.5,30.23,62.6,32.83,1906.792567773378
KERALA,rice,2394.7999999999997,29.75,55.55,30.15,1842.4543946932006
KERALA,rice,2885.9999999999995,29.79,56.06,28.78,1947.8804725503821
KERALA,rice,3031.2,29.6,49.53,25.52,1940.8307210031348
KERALA,rice,3420.6000000000004,30.06,45.51,22.48,2024.4661921708182
KERALA,rice,3489.6000000000004,29.84,25.6,12.78,2003.1298904538342
KERALA,rice,2524.7000000000003,29.64,27.01,13.39,2017.1769977595222
KERALA,rice,2810.7,30.3,22.25,11.26,1976.0213143872113
KERALA,rice,3131.9,30.13,18.77,9.38,2001.066098081023
KERALA,rice,3035.2999999999993,29.82,17.2,7.98,2155.3884711779447
KERALA,rice,2151.2000000000003,29.81,9.17,4.18,2193.7799043062205
KERALA,rice,3255.5,29.81,9.42,4.18,2253.5885167464116
KERALA,rice,3046.6,29.72,10.33,4.78,2161.087866108787
KERALA,rice,2600.7,29.9,13.09,6.13,2135.399673735726
KERALA,rice,3176.7000000000003,29.23,78.29,44.52,1758.5354896675651
KERALA,rice,2503.1,29.63,73.8,39.19,1883.1334524113295
KERALA,rice,2803.4,29.58,70.88,39.36,1800.8130081300812
KERALA,rice,3005.8,29.32,77.49,41.59,1863.1882664101945
KERALA,rice,2223.3,29.12,100.04,42.0,2381.904761904762
KERALA,rice,2320.4999999999995,29.11,81.12,41.26,1966.0688317983522
KERALA,rice,2762.2,29.28,80.49,38.77,2076.0897601238066
KERALA,rice,2390.8,29.61,71.58,38.48,1860.1871101871104
KERALA,rice,2093.4,29.33,79.88,39.27,2034.1227400050927
KERALA,rice,2137.6,29.72,74.59,34.15,2184.1874084919473
KERALA,rice,2403.3999999999996,29.55,69.96,32.83,2130.9777642400245
KERALA,rice,2422.6,29.18,80.42,33.99,2365.989997057958
KERALA,rice,2693.3,29.14,71.48,30.32,2357.519788918206
KERALA,rice,3184.5000000000005,29.32,63.91,27.74,2303.8932948810384
KERALA,rice,3239.3999999999996,29.23,68.15,28.97,2352.433551950294
KERALA,rice,2717.7,29.55,65.98,27.62,2388.848660391021
KERALA,rice,3410.7999999999997,29.46,64.18,28.77,2230.7959680222457
KERALA,rice,2858.8,30.18,64.27,28.61,2246.4173365955958
KERALA,rice,2609.8999999999996,29.58,52.19,24.28,2149.5057660626026
KERALA,rice,3252.5000000000005,29.05,35.81,17.01,2105.2322163433273
KERALA,rice,3151.4000000000005,29.7,42.86,17.47,2453.348597595879
KERALA,rice,2914.7000000000003,29.81,48.68,18.73,2599.0389749065666
KERALA,rice,2412.4999999999995,29.75,49.37,19.46,2536.9989722507707
KERALA,rice,2931.0,29.99,43.23,18.76,2304.371002132196
KERALA,rice,2507.5,30.23,37.74,15.29,2468.279921517332
KERALA,rice,2394.7999999999997,29.75,32.22,14.08,2288.3522727272725
KERALA,rice,2885.9999999999995,29.79,39.01,15.7,2484.7133757961783
KERALA,rice,3031.2,29.6,37.26,14.9,2500.671140939597
KERALA,rice,3420.6000000000004,30.06,41.56,16.11,2579.764121663563
KERALA,rice,3489.6000000000004,29.84,33.2,12.72,2610.062893081761
KERALA,rice,2524.7000000000003,29.64,36.54,12.65,2888.5375494071145
KERALA,rice,2810.7,30.3,44.32,17.33,2557.4148874783614
KERALA,rice,3131.9,30.13,44.76,16.24,2756.1576354679805
KERALA,rice,3035.2999999999993,29.82,66.09,22.42,2947.814451382694
KERALA,rice,2151.2000000000003,29.81,53.56,18.51,2893.5710426796322
KERALA,rice,3255.5,29.81,52.17,16.28,3204.5454545454545
KERALA,rice,3046.6,29.72,50.83,17.86,2846.024636058231
KERALA,rice,2600.7,29.9,51.27,16.98,3019.4346289752652
KERALA,rice,3176.7000000000003,29.23,63.44,48.91,1297.0762625230016
KERALA,rice,2503.1,29.63,52.76,45.77,1152.7201223508848
KERALA,rice,2803.4,29.58,54.14,45.45,1191.1991199119911
KERALA,rice,3005.8,29.32,63.22,46.46,1360.7404218682736
KERALA,rice,2223.3,29.12,59.67,46.25,1290.162162162162
KERALA,rice,2320.4999999999995,29.11,61.9,42.98,1440.2047463936715
KERALA,rice,2762.2,29.28,58.58,40.57,1443.9240818338674
KERALA,rice,2390.8,29.61,57.92,38.7,1496.6408268733849
KERALA,rice,2093.4,29.33,57.42,37.57,1528.347085440511
KERALA,rice,2137.6,29.72,39.51,29.39,1344.3348077577407
KERALA,rice,2403.3999999999996,29.55,41.6,26.8,1552.2388059701493
KERALA,rice,2422.6,29.18,44.79,27.64,1620.4775687409551
KERALA,rice,2693.3,29.14,42.04,25.25,1664.950495049505
KERALA,rice,3184.5000000000005,29.32,41.53,24.24,1713.2838283828385
KERALA,rice,3239.3999999999996,29.23,45.65,24.47,1865.5496526358809
KERALA,rice,2717.7,29.55,42.91,23.74,1807.4978938500421
KERALA,rice,3410.7999999999997,29.46,43.28,23.22,1863.910422049957
KERALA,rice,2858.8,30.18,40.84,21.97,1858.8984979517527
KERALA,rice,2609.8999999999996,29.58,34.78,19.39,1793.7080969571944
KERALA,rice,3252.5000000000005,29.05,35.42,19.62,1805.3007135575942
KERALA,rice,3151.4000000000005,29.7,30.32,16.98,1785.6301531213192
KERALA,rice,2914.7000000000003,29.81,37.74,17.72,2129.7968397291197
KERALA,rice,2412.4999999999995,29.75,30.97,16.47,1880.3885853066183
KERALA,rice,2931.0,29.99,29.11,14.74,1974.8982360922657
KERALA,rice,2507.5,30.23,27.48,13.51,2034.0488527017023
KERALA,rice,2394.7999999999997,29.75,26.01,13.19,1971.9484457922672
KERALA,rice,2885.9999999999995,29.79,25.67,11.97,2144.52798663325
KERALA,rice,3031.2,29.6,24.72,12.16,2032.8947368421052
KERALA,rice,3420.6000000000004,30.06,26.01,11.97,2172.9323308270677
KERALA,rice,3489.6000000000004,29.84,25.9,11.85,2185.6540084388184
KERALA,rice,2524.7000000000003,29.64,27.56,12.31,2238.8302193338745
KERALA,rice,2810.7,30.3,25.8,11.71,2203.245089666951
KERALA,rice,3131.9,30.13,21.91,10.16,2156.496062992126
KERALA,rice,3035.2999999999993,29.82,19.53,8.76,2229.452054794521
KERALA,rice,2151.2000000000003,29.81,23.52,10.14,2319.5266272189347
KERALA,rice,3255.5,29.81,23.79,9.87,2410.3343465045596
KERALA,rice,3046.6,29.72,20.39,8.6,2370.93023255814
KERALA,rice,2600.7,29.9,18.98,8.84,2147.0588235294117
KERALA,rice,3176.7000000000003,29.23,112.67,81.46,1383.1328259268355
KERALA,rice,2503.1,29.63,107.36,80.16,1339.3213572854293
KERALA,rice,2803.4,29.58,107.49,80.02,1343.2891777055736
KERALA,rice,3005.8,29.32,105.19,78.97,1332.0248195517286
KERALA,rice,2223.3,29.12,98.72,78.5,1257.5796178343949
KERALA,rice,2320.4999999999995,29.11,93.29,74.75,1248.0267558528428
KERALA,rice,2762.2,29.28,100.71,73.19,1376.007651318486
KERALA,rice,2390.8,29.61,93.06,65.46,1421.6315307057748
KERALA,rice,2093.4,29.33,95.68,62.31,1535.5480661210079
KERALA,rice,2137.6,29.72,79.02,56.47,1399.3270763237115
KERALA,rice,2403.3999999999996,29.55,74.77,52.71,1418.5164105482831
KERALA,rice,2422.6,29.18,86.85,54.7,1587.7513711151735
KERALA,rice,2693.3,29.14,80.83,51.93,1556.518390140574
KERALA,rice,3184.5000000000005,29.32,80.35,50.36,1595.5123113582208
KERALA,rice,3239.3999999999996,29.23,82.13,50.91,1613.2390493026912
KERALA,rice,2717.7,29.55,71.2,43.84,1624.0875912408758
KERALA,rice,3410.7999999999997,29.46,70.83,42.06,1684.0228245363764
KERALA,rice,2858.8,30.18,65.21,37.92,1719.6729957805906
KERALA,rice,2609.8999999999996,29.58,53.44,31.1,1718.3279742765271
KERALA,rice,3252.5000000000005,29.05,48.32,28.94,1669.6613683483067
KERALA,rice,3151.4000000000005,29.7,42.34,23.82,1777.4979009235938
KERALA,rice,2914.7000000000003,29.81,42.12,23.5,1792.340425531915
KERALA,rice,2412.4999999999995,29.75,43.8,23.15,1892.0086393088554
KERALA,rice,2931.0,29.99,44.06,22.65,1945.253863134658
KERALA,rice,2507.5,30.23,38.98,19.68,1980.691056910569
KERALA,rice,2394.7999999999997,29.75,36.74,17.67,2079.230333899264
KERALA,rice,2885.9999999999995,29.79,36.54,16.75,2181.492537313433
KERALA,rice,3031.2,29.6,31.38,14.89,2107.4546675621223
KERALA,rice,3420.6000000000004,30.06,33.12,15.11,2191.9258769027133
KERALA,rice,3489.6000000000004,29.84,21.75,9.5,2289.4736842105262
KERALA,rice,2524.7000000000003,29.64,23.27,11.01,2113.5331516802903
KERALA,rice,2810.7,30.3,19.89,8.84,2250.0
KERALA,rice,3131.9,30.13,21.07,8.95,2354.1899441340784
KERALA,rice,3035.2999999999993,29.82,18.58,7.53,2467.46347941567
KERALA,rice,2151.2000000000003,29.81,15.38,6.67,2305.847076461769
KERALA,rice,3255.5,29.81,19.71,7.55,2610.5960264900664
KERALA,rice,3046.6,29.72,22.28,8.4,2652.3809523809523
KERALA,rice,2600.7,29.9,23.65,8.69,2721.518987341772
KERALA,rice,3176.7000000000003,29.23,349.33,174.41,2002.9241442577832
KERALA,rice,2503.1,29.63,381.56,178.76,2134.481987021705
KERALA,rice,2803.4,29.58,373.78,183.63,2035.5061809072592
KERALA,rice,3005.8,29.32,385.39,180.88,2130.639097744361
KERALA,rice,2223.3,29.12,365.21,173.16,2109.0898590898587
KERALA,rice,2320.4999999999995,29.11,339.37,168.03,2019.6988632982204
KERALA,rice,2762.2,29.28,350.47,166.31,2107.3296855270282
KERALA,rice,2390.8,29.61,306.98,160.86,1908.3675245555141
KERALA,rice,2093.4,29.33,290.98,154.86,1878.9874725558568
KERALA,rice,2137.6,29.72,266.05,144.67,1839.012925969448
KERALA,rice,2403.3999999999996,29.55,273.76,142.29,1923.9581137114346
KERALA,rice,2422.6,29.18,328.81,146.74,2240.7659806460406
KERALA,rice,2693.3,29.14,324.91,145.69,2230.1462008373946
KERALA,rice,3184.5000000000005,29.32,344.74,147.07,2344.053851907255
KERALA,rice,3239.3999999999996,29.23,335.65,146.1,2297.399041752224
KERALA,rice,2717.7,29.55,316.95,139.77,2267.6540030049364
KERALA,rice,3410.7999999999997,29.46,313.77,140.07,2240.0942385949884
KERALA,rice,2858.8,30.18,280.41,135.63,2067.4629506746296
KERALA,rice,2609.8999999999996,29.58,294.07,128.36,2290.9784979744463
KERALA,rice,3252.5000000000005,29.05,262.49,120.81,2172.7506001158845
KERALA,rice,3151.4000000000005,29.7,237.79,107.47,2212.6174746440865
KERALA,rice,2914.7000000000003,29.81,250.91,109.7,2287.2379216043755
KERALA,rice,2412.4999999999995,29.75,262.17,118.7,2208.6773378264534
KERALA,rice,2931.0,29.99,269.3,115.9,2323.5547886108716
KERALA,rice,2507.5,30.23,243.93,115.91,2104.4776119402986
KERALA,rice,2394.7999999999997,29.75,189.44,105.13,1801.959478740607
KERALA,rice,2885.9999999999995,29.79,260.12,111.03,2342.7902368729174
KERALA,rice,3031.2,29.6,266.63,113.92,2340.502106741573
KERALA,rice,3420.6000000000004,30.06,270.1,109.21,2473.2167383939204
KERALA,rice,3489.6000000000004,29.84,244.24,99.17,2462.841585156801
KERALA,rice,2524.7000000000003,29.64,240.14,96.19,2496.517309491631
KERALA,rice,2810.7,30.3,266.23,100.52,2648.5276561878236
KERALA,rice,3131.9,30.13,218.16,87.51,2492.972231744943
KERALA,rice,3035.2999999999993,29.82,224.41,84.0,2671.547619047619
KERALA,rice,2151.2000000000003,29.81,189.23,79.2,2389.267676767676
KERALA,rice,3255.5,29.81,238.07,82.9,2871.7732207478884
KERALA,rice,3046.6,29.72,236.4,82.91,2851.284525388976
KERALA,rice,2600.7,29.9,228.46,81.12,2816.3214990138067
KERALA,rice,3176.7000000000003,29.23,81.5,50.82,1603.699330972058
KERALA,rice,2503.1,29.63,80.98,49.9,1622.8456913827656
KERALA,rice,2803.4,29.58,82.19,50.06,1641.829804234918
KERALA,rice,3005.8,29.32,83.37,50.41,1653.8385241023607
KERALA,rice,2223.3,29.12,85.85,49.6,1730.8467741935483
KERALA,rice,2320.4999999999995,29.11,69.74,47.88,1456.5580618212196
KERALA,rice,2762.2,29.28,94.85,55.0,1724.5454545454543
KERALA,rice,2390.8,29.61,88.56,49.29,1796.713329275715
KERALA,rice,2093.4,29.33,79.25,45.95,1724.7007616974972
KERALA,rice,2137.6,29.72,86.99,44.33,1962.327994586059
KERALA,rice,2403.3999999999996,29.55,76.06,41.42,1836.3109608884595
KERALA,rice,2422.6,29.18,91.01,45.02,2021.545979564638
KERALA,rice,2693.3,29.14,91.62,44.74,2047.8319177469823
KERALA,rice,3184.5000000000005,29.32,76.61,40.77,1879.0777532499385
KERALA,rice,3239.3999999999996,29.23,88.41,41.35,2138.0894800483675
KERALA,rice,2717.7,29.55,80.12,38.97,2055.9404670259178
KERALA,rice,3410.7999999999997,29.46,71.81,36.33,1976.6033581062486
KERALA,rice,2858.8,30.18,72.58,34.11,2127.821753151569
KERALA,rice,2609.8999999999996,29.58,65.93,33.21,1985.2454080096359
KERALA,rice,3252.5000000000005,29.05,54.58,28.29,1929.3036408624955
KERALA,rice,3151.4000000000005,29.7,52.78,25.07,2105.3051455923414
KERALA,rice,2914.7000000000003,29.81,53.72,24.15,2224.430641821946
KERALA,rice,2412.4999999999995,29.75,47.97,21.22,2260.603204524034
KERALA,rice,2931.0,29.99,37.79,16.68,2265.587529976019
KERALA,rice,2507.5,30.23,37.72,16.89,2233.2741267021906
KERALA,rice,2394.7999999999997,29.75,35.06,15.45,2269.255663430421
KERALA,rice,2885.9999999999995,29.79,31.43,13.29,2364.936042136945
KERALA,rice,3031.2,29.6,23.58,10.51,2243.577545195052
KERALA,rice,3420.6000000000004,30.06,19.68,8.12,2423.6453201970444
KERALA,rice,3489.6000000000004,29.84,12.62,5.54,2277.9783393501802
KERALA,rice,2524.7000000000003,29.64,15.69,6.54,2399.0825688073396
KERALA,rice,2810.7,30.3,15.69,6.45,2432.5581395348836
KERALA,rice,3131.9,30.13,13.79,6.33,2178.515007898894
KERALA,rice,3035.2999999999993,29.82,13.76,4.9,2808.1632653061224
KERALA,rice,2151.2000000000003,29.81,8.97,3.67,2444.141689373297
KERALA,rice,3255.5,29.81,10.78,3.83,2814.6214099216704
KERALA,rice,3046.6,29.72,10.72,3.92,2734.6938775510207
KERALA,rice,2600.7,29.9,11.75,4.09,2872.8606356968216
KERALA,rice,3176.7000000000003,29.23,153.03,115.79,1321.6167199240003
KERALA,rice,2503.1,29.63,154.51,110.65,1396.3849977406235
KERALA,rice,2803.4,29.58,147.57,110.31,1337.7753603481096
KERALA,rice,3005.8,29.32,155.47,115.51,1345.944074106138
KERALA,rice,2223.3,29.12,149.39,107.71,1386.9649986073716
KERALA,rice,2320.4999999999995,29.11,155.12,103.39,1500.3385240352065
KERALA,rice,2762.2,29.28,147.38,102.54,1437.2927637994928
KERALA,rice,2390.8,29.61,151.94,95.22,1595.6731779038018
KERALA,rice,2093.4,29.33,143.3,89.53,1600.580810901374
KERALA,rice,2137.6,29.72,130.89,84.18,1554.8823948681395
KERALA,rice,2403.3999999999996,29.55,122.89,78.86,1558.3312198833378
KERALA,rice,2422.6,29.18,124.7,74.45,1674.94963062458
KERALA,rice,2693.3,29.14,129.29,74.04,1746.2182603997835
KERALA,rice,3184.5000000000005,29.32,121.72,69.07,1762.2701607065299
KERALA,rice,3239.3999999999996,29.23,119.34,67.15,1777.2151898734176
KERALA,rice,2717.7,29.55,109.63,63.51,1726.1848527790899
KERALA,rice,3410.7999999999997,29.46,114.06,62.14,1835.5326681686515
KERALA,rice,2858.8,30.18,110.7,58.7,1885.8603066439523
KERALA,rice,2609.8999999999996,29.58,104.97,51.54,2036.6705471478465
KERALA,rice,3252.5000000000005,29.05,82.99,40.98,2025.1342118106393
KERALA,rice,3151.4000000000005,29.7,74.19,39.22,1891.6369199388068
KERALA,rice,2914.7000000000003,29.81,92.21,42.89,2149.918395896479
KERALA,rice,2412.4999999999995,29.75,82.11,39.38,2085.0685627221937
KERALA,rice,2931.0,29.99,84.28,37.01,2277.2223723318025
KERALA,rice,2507.5,30.23,87.27,37.27,2341.5615776764153
KERALA,rice,2394.7999999999997,29.75,79.84,34.16,2337.236533957846
KERALA,rice,2885.9999999999995,29.79,87.46,36.35,2406.0522696011
KERALA,rice,3031.2,29.6,72.95,31.07,2347.924042484712
KERALA,rice,3420.6000000000004,30.06,65.04,27.31,2381.5452215305754
KERALA,rice,3489.6000000000004,29.84,59.38,24.42,2431.6134316134317
KERALA,rice,2524.7000000000003,29.64,71.91,27.93,2574.6509129967776
KERALA,rice,2810.7,30.3,63.85,25.44,2509.827044025157
KERALA,rice,3131.9,30.13,53.08,20.26,2619.940769990128
KERALA,rice,3035.2999999999993,29.82,62.32,21.17,2943.788379782711
KERALA,rice,2151.2000000000003,29.81,67.57,23.1,2925.108225108225
KERALA,rice,3255.5,29.81,66.65,22.27,2992.815446789403
KERALA,rice,3046.6,29.72,76.02,24.15,3147.826086956522
KERALA,rice,2600.7,29.9,78.89,24.63,3203.0044660982544
KERALA,rice,3176.7000000000003,29.23,50.45,33.08,1525.0906892382106
KERALA,rice,2503.1,29.63,46.16,32.57,1417.2551427694195
KERALA,rice,2803.4,29.58,45.99,32.58,1411.6022099447516
KERALA,rice,3005.8,29.32,44.84,30.78,1456.79012345679
KERALA,rice,2223.3,29.12,45.83,29.39,1559.3739367131675
KERALA,rice,2320.4999999999995,29.11,36.46,27.08,1346.3810930576071
KERALA,rice,2762.2,29.28,45.32,27.02,1677.2760917838639
KERALA,rice,2390.8,29.61,47.11,26.35,1787.8557874762807
KERALA,rice,2093.4,29.33,43.6,25.44,1713.8364779874214
KERALA,rice,2137.6,29.72,36.58,23.3,1569.9570815450643
KERALA,rice,2403.3999999999996,29.55,35.93,21.49,1671.9404374127503
KERALA,rice,2422.6,29.18,39.04,20.92,1866.156787762906
KERALA,rice,2693.3,29.14,38.36,21.68,1769.372693726937
KERALA,rice,3184.5000000000005,29.32,33.55,19.6,1711.7346938775509
KERALA,rice,3239.3999999999996,29.23,34.82,18.36,1896.5141612200437
KERALA,rice,2717.7,29.55,31.92,18.1,1763.5359116022098
KERALA,rice,3410.7999999999997,29.46,30.22,17.34,1742.791234140715
KERALA,rice,2858.8,30.18,31.83,16.99,1873.4549735138316
KERALA,rice,2609.8999999999996,29.58,24.88,13.96,1782.234957020057
KERALA,rice,3252.5000000000005,29.05,19.61,11.37,1724.7141600703605
KERALA,rice,3151.4000000000005,29.7,17.69,9.6,1842.7083333333337
KERALA,rice,2914.7000000000003,29.81,17.55,7.97,2202.007528230866
KERALA,rice,2412.4999999999995,29.75,14.47,7.0,2067.1428571428573
KERALA,rice,2931.0,29.99,14.69,6.81,2157.12187958884
KERALA,rice,2507.5,30.23,14.12,6.42,2199.3769470404986
KERALA,rice,2394.7999999999997,29.75,11.28,5.37,2100.558659217877
KERALA,rice,2885.9999999999995,29.79,12.36,5.2,2376.923076923077
KERALA,rice,3031.2,29.6,11.03,4.71,2341.8259023354562
KERALA,rice,3420.6000000000004,30.06,10.08,3.85,2618.181818181818
KERALA,rice,3489.6000000000004,29.84,7.18,2.87,2501.7421602787454
KERALA,rice,2524.7000000000003,29.64,7.27,3.0,2423.3333333333335
KERALA,rice,2810.7,30.3,7.56,2.94,2571.428571428571
KERALA,rice,3131.9,30.13,6.92,2.92,2369.8630136986303
KERALA,rice,3035.2999999999993,29.82,6.14,2.4,2558.333333333333
KERALA,rice,2151.2000000000003,29.81,4.1,1.82,2252.7472527472523
KERALA,rice,3255.5,29.81,5.33,2.0,2665.0
KERALA,rice,3046.6,29.72,5.56,2.09,2660.287081339713
KERALA,rice,2600.7,29.9,5.45,2.12,2570.7547169811323
